url,product_name,brand_name,target_gender,image_url,top_notes,middle_notes,base_notes
https://www.fragrantica.com/perfume/Gucci/Eau-de-Gucci-690.html,Eau de Gucci Gucci,Gucci,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.690.jpg,"Hyacinth, Galbanum, Ylang-Ylang, Bergamot, Mandarin Orange, Lemon","Lilac, Lily, Tuberose, Honeysuckle, Jasmine, Lily-of-the-Valley, Iris, Violet, Rose","Oakmoss, Vetiver, Musk, Amber, Cedar, Vanilla"
https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Pour-Homme-Diamond-29028.html,Gucci Guilty Pour Homme Diamond Gucci,Gucci,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.29028.jpg,"Italian Lemon, Mandarin Orange, Green Leaves, Pink Pepper","Lavender, Neroli, Orange Blossom, Coriander","Cedar, Patchouli"
https://www.fragrantica.com/perfume/Gucci/Gucci-pour-Homme-2003-691.html,Gucci pour Homme (2003) Gucci,Gucci,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.691.jpg,"Papyrus, Ginger, Artemisia, Basil, Bergamot, Lavender, Lemon, Petitgrain","Cedar, Pink Pepper, Sandalwood, Patchouli, Orris Root, Carnation, Geranium, Jasmine","Incense, Leather, Amber, Vetiver, Labdanum, Vanilla, Oakmoss, Tonka Bean, Musk, Sage"
https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Cologne-Pour-Homme-53867.html,Gucci Guilty Cologne Pour Homme Gucci,Gucci,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.53867.jpg,"Juniper Berries, Rosemary, Calabrian bergamot","Cypress, Violet, Heliotrope","White Musk, Cedar, Patchouli Leaf"
https://www.fragrantica.com/perfume/Gucci/Flora-by-Gucci-Generous-Violet-14397.html,Flora by Gucci Generous Violet Gucci,Gucci,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.14397.jpg,Violet Leaf,"Violet, Iris, Orris",Suede
https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Love-Edition-Pour-Femme-2024-100235.html,Gucci Guilty Love Edition Pour Femme 2024 Gucci,Gucci,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.100235.jpg,Lilac,Patchouli,"Musk, Amber"
https://www.fragrantica.com/perfume/Gucci/Flora-Gorgeous-Gardenia-Intense-106623.html,Flora Gorgeous Gardenia Intense Gucci,Gucci,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.106623.jpg,Mandarin,"Gardenia, Hedione",Sandalwood
https://www.fragrantica.com/perfume/Gucci/Gucci-Bamboo-Limited-Edition-43114.html,Gucci Bamboo Limited Edition Gucci,Gucci,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.43114.jpg,Bergamot,"Casablanca Lily, Ylang-Ylang, Orange Blossom","Tahitian Vanilla, Sandalwood, Ambergris"
https://www.fragrantica.com/perfume/Gucci/Hortus-Sanitatis-59838.html,Hortus Sanitatis Gucci,Gucci,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.59838.jpg,,"Papyrus, Vetiver, Ginger, Cedar",
https://www.fragrantica.com/perfume/Gucci/Gucci-Bamboo-30815.html,Gucci Bamboo Gucci,Gucci,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.30815.jpg,Bergamot,"Casablanca Lily, Ylang-Ylang, Orange Blossom","Sandalwood, Tahitian Vanilla, Amber"
https://www.fragrantica.com/perfume/Gucci/Gucci-No-1-Parfum-49947.html,Gucci No 1 Parfum Gucci,Gucci,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.49947.jpg,,"Aldehydes, Carnation, Rose, Amber, Lily-of-the-Valley, Green Notes, Hyacinth, Benzoin, Oakmoss, Iris, Heliotrope, Bergamot, Tonka Bean, Vetiver, Lilac, Ylang-Ylang, Jasmine, Geranium, Sandalwood, Musk, Vanilla, Cedar, Patchouli, Orchid, Neroli, Palisander Rosewood, Lemon",
https://www.fragrantica.com/perfume/Gucci/Gucci-Bloom-Hair-Mist-54239.html,Gucci Bloom Hair Mist Gucci,Gucci,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.54239.jpg,"Green Notes, Orange","Tuberose, Honeysuckle, Jasmine","Orris, Vanilla, Sandalwood"
https://www.fragrantica.com/perfume/Gucci/Fading-Autumn-Scented-Water-53094.html,Fading Autumn Scented Water Gucci,Gucci,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.53094.jpg,,"Cypriol Oil or Nagarmotha, Cedar, Sandalwood, Patchouli",
https://www.fragrantica.com/perfume/Gucci/A-Nocturnal-Whisper-Perfume-Oil-53098.html,A Nocturnal Whisper Perfume Oil Gucci,Gucci,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.53098.jpg,,"Leather, Agarwood (Oud), Saffron, Benzoin",
https://www.fragrantica.com/perfume/Gucci/Envy-Me-2-683.html,Envy Me 2 Gucci,Gucci,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.683.jpg,"Violet, Orange Oil, Magnolia Petals","Bulgarian Rose, Heliotrope","Patchouli, Vanilla, Sandalwood"
https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Eau-de-Toilette-65553.html,Gucci Guilty Eau de Toilette Gucci,Gucci,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.65553.jpg,"Pink Pepper, Mandarin Orange","Lilac, Peach, Jasmine, Raspberry, Geranium, Black Currant","White Musk, Amber, Patchouli, Vanilla"
https://www.fragrantica.com/perfume/Gucci/A-Midnight-Stroll-60864.html,A Midnight Stroll Gucci,Gucci,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.60864.jpg,Incense,Cade oil,Cypress
https://www.fragrantica.com/perfume/Gucci/Gucci-Guilty-Pour-Homme-Platinum-40648.html,Gucci Guilty Pour Homme Platinum Gucci,Gucci,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.40648.jpg,"Lavender, Lemon",Orange Blossom,"Patchouli, Cedar"
https://www.fragrantica.com/perfume/Gucci/Vanilla-Firenze-101153.html,Vanilla Firenze Gucci,Gucci,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.101153.jpg,"Black Pepper, Carrot Seeds, Cardamom","Myrrh, Siam Benzoin, Iris Butter",Bourbon Vanilla
