url,product_name,brand_name,target_gender,image_url,top_notes,middle_notes,base_notes
https://www.fragrantica.com/perfume/Calvin-Klein/CK-IN2U-Her-Collectables-6926.html,CK IN2U Her Collectables Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.6926.jpg,"Sicilian Bergamot, Pink Grapefruit, Red currant leaf","Cactus, Orchid","Vanilla, Red Cedar, Amber"
https://www.fragrantica.com/perfume/Calvin-Klein/Pure-Gold-Euphoria-Men-44224.html,Pure Gold Euphoria Men Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.44224.jpg,"Saffron, Cardamom, Pine needles","Rose, Vanilla, Juniper","Agarwood (Oud), Sandalwood, Patchouli, Musk"
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-Aromatic-Essence-89707.html,Eternity Aromatic Essence Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.89707.jpg,"Aqual, Lavender, Lime, Ambrette","Coconut Water, Salt, Peony, Black Currant",Sandalwood
https://www.fragrantica.com/perfume/Calvin-Klein/Eternity-for-Women-Reflections-79843.html,Eternity for Women Reflections Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.79843.jpg,"Pear, Blood Orange",Jasmine,Sandalwood
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-276.html,CK One Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.276.jpg,"Lemon, Green Notes, Bergamot, Mandarin Orange, Pineapple, Cardamom, Papaya","Lily-of-the-Valley, Jasmine, Violet, Rose, Nutmeg, Freesia, Orris Root","Green Accord, Musk, Cedar, Green Tea, Sandalwood, Oakmoss, Amber"
https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-for-Men-Summer-37048.html,Obsession for Men Summer Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.37048.jpg,,"Artemisia, Cedar, Sage",
https://www.fragrantica.com/perfume/Calvin-Klein/CK-One-Summer-2018-48207.html,CK One Summer 2018 Calvin Klein,Calvin Klein,for women and men,https://fimgs.net/mdimg/perfume-thumbs/375x500.48207.jpg,"Mojito, Lime, Lemon","Guava, White Flowers, Pineapple","Coconut Milk, Cedar"
https://www.fragrantica.com/perfume/Calvin-Klein/Man-1656.html,Man Calvin Klein,Calvin Klein,for men,https://fimgs.net/mdimg/perfume-thumbs/375x500.1656.jpg,"Violet Leaf, Rosemary, Mandarin Orange, Bergamot","Bay Leaf, Incense, Nutmeg, Mint","Cypress, Sandalwood, Guaiac Wood, Musk, Amber"
https://www.fragrantica.com/perfume/Calvin-Klein/Euphoria-Collector-Edition-2016-42468.html,Euphoria Collector Edition 2016 Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.42468.jpg,"Pomegranate, Japanese Loquat, Green Accord","Champaca, Black Orchid, Lotus","Whipped Cream, Mahogany, Amber, Violet"
https://www.fragrantica.com/perfume/Calvin-Klein/Obsession-Sheer-252.html,Obsession Sheer Calvin Klein,Calvin Klein,for women,https://fimgs.net/mdimg/perfume-thumbs/375x500.252.jpg,,"Amber, Marigold, Vanilla, Mandarin Orange, Incense, Coriander, Musk, Bergamot",
